u,v,key,osmid,oneway,name,highway,length,geometry,ref,lanes,bridge,tunnel,maxspeed,access
4658585125,4658585129,0,471696642,False,항도길,residential,359.332,"LINESTRING (129.3700076 36.0501863, 129.3699747 36.0503639, 129.3699243 36.0505525, 129.3698079 36.0512874, 129.3698011 36.0516774, 129.3696761 36.0523312, 129.369452 36.0533822)",,,,,,
4658585125,4658585654,0,471696732,False,,residential,112.31,"LINESTRING (129.3700076 36.0501863, 129.3700101 36.0499312, 129.3700796 36.0497012, 129.3701326 36.0495894, 129.3703504 36.049232)",,,,,,
4658585129,4658585125,0,471696642,False,항도길,residential,359.332,"LINESTRING (129.369452 36.0533822, 129.3696761 36.0523312, 129.3698011 36.0516774, 129.3698079 36.0512874, 129.3699243 36.0505525, 129.3699747 36.0503639, 129.3700076 36.0501863)",,,,,,
4658585134,1645075260,0,143914411,True,삼호로,secondary,84.741,"LINESTRING (129.3720865 36.0515022, 129.3719517 36.051384, 129.371842 36.0512906, 129.3717129 36.0510715, 129.3716721 36.0510026, 129.3716465 36.0509298, 129.371623 36.0508544)",20,,,,,
4658585134,6299257485,0,471354034,False,아호로5번길,residential,183.0,"LINESTRING (129.3720865 36.0515022, 129.3724278 36.0519429, 129.3726888 36.0523385, 129.3728835 36.0525297, 129.3731583 36.0528976)",,,,,,
4658585335,4658585445,0,852037258,False,장미길,residential,282.099,"LINESTRING (129.3635643 36.0523771, 129.3639545 36.0531682, 129.3642773 36.0536087, 129.3642754 36.0538758, 129.3638043 36.0542595, 129.3635983 36.0545849)",,,,,,
4658585424,4738817586,0,471696708,False,,residential,26.139,"LINESTRING (129.3585867 36.0502919, 129.3588605 36.050371)",,,,,,
4658585424,4634163411,0,52640116,True,새천년대로,primary,456.199,"LINESTRING (129.3585867 36.0502919, 129.3583023 36.049767, 129.3581467 36.049381, 129.3580475 36.0488692, 129.3580394 36.048108, 129.3581011 36.047271, 129.3582379 36.0462712)",,,,,,
4658585425,4738817587,0,456299088,False,,residential,21.362,"LINESTRING (129.3592153 36.0505502, 129.358979 36.0505704)",,,,,,
4658585425,4738817586,0,471696708,False,,residential,37.609,"LINESTRING (129.3592153 36.0505502, 129.3588605 36.050371)",,,,,,
4658585425,4658585441,0,456299088,False,,residential,220.57899999999998,"LINESTRING (129.3592153 36.0505502, 129.3597778 36.0505307, 129.3604375 36.050515, 129.3604837 36.0505204, 129.3611514 36.0505084, 129.3616627 36.0505647)",,,,,,
4658585425,4658585426,0,471696708,False,,residential,313.38599999999997,"LINESTRING (129.3592153 36.0505502, 129.3595465 36.0503445, 129.36028 36.0500601, 129.3615106 36.0495831, 129.3621489 36.0493706, 129.3623484 36.0493625)",,,,,,
4658585426,1645075253,0,430814037,True,중앙로,primary,23.882,"LINESTRING (129.3623484 36.0493625, 129.3624562 36.0491662)",,4,,,,
4658585426,4658585425,0,471696708,False,,residential,313.38599999999997,"LINESTRING (129.3623484 36.0493625, 129.3621489 36.0493706, 129.3615106 36.0495831, 129.36028 36.0500601, 129.3595465 36.0503445, 129.3592153 36.0505502)",,,,,,
4658585441,436561625,0,456299088,False,,residential,32.177,"LINESTRING (129.3616627 36.0505647, 129.3620192 36.0505904)",,,,,,
4658585441,4658585425,0,456299088,False,,residential,220.579,"LINESTRING (129.3616627 36.0505647, 129.3611514 36.0505084, 129.3604837 36.0505204, 129.3604375 36.050515, 129.3597778 36.0505307, 129.3592153 36.0505502)",,,,,,
4658585441,4740299288,0,481086996,True,,primary_link,45.326,"LINESTRING (129.3616627 36.0505647, 129.3617753 36.0505248, 129.361851 36.050497, 129.3620953 36.0503589)",,,,,,
4658585445,4738684377,0,480922284,True,새천년대로,primary,677.567,"LINESTRING (129.3635983 36.0545849, 129.364477 36.0550921, 129.36828 36.0573041, 129.3693015 36.0579676, 129.369641 36.0582213)",,4,,,,
4658585445,4640291338,0,852037258,False,장미길,residential,18.641,"LINESTRING (129.3635983 36.0545849, 129.3635323 36.0546514, 129.3634817 36.0547229)",,,,,,
4658585445,4658585335,0,852037258,False,장미길,residential,282.09900000000005,"LINESTRING (129.3635983 36.0545849, 129.3638043 36.0542595, 129.3642754 36.0538758, 129.3642773 36.0536087, 129.3639545 36.0531682, 129.3635643 36.0523771)",,,,,,
4658585654,436911699,0,361487035,False,선착로,secondary,70.684,"LINESTRING (129.3703504 36.049232, 129.3706399 36.0491729, 129.3711085 36.0490638)",,,,,,
4658585654,1645075250,0,361487035,False,선착로,secondary,256.158,"LINESTRING (129.3703504 36.049232, 129.3695481 36.0493256, 129.369238 36.0493044, 129.3689504 36.0492023, 129.3688532 36.0491728, 129.3682198 36.0489618, 129.3676239 36.0488108)",,,,,,
4658585654,4658585125,0,471696732,False,,residential,112.31,"LINESTRING (129.3703504 36.049232, 129.3701326 36.0495894, 129.3700796 36.0497012, 129.3700101 36.0499312, 129.3700076 36.0501863)",,,,,,
4658585733,4658585747,0,471696749,False,죽도로,secondary,104.584,"LINESTRING (129.3694038 36.0332978, 129.3682573 36.0331396)",,,,,,
4658585733,4658585784,0,471696771,False,,residential,61.148,"LINESTRING (129.3694038 36.0332978, 129.3696286 36.0327788)",,,,,,
4658585733,1831659722,0,471696749,False,죽도로,secondary,115.896,"LINESTRING (129.3694038 36.0332978, 129.3701022 36.0334372, 129.3706413 36.0335857)",,,,,,
4658585733,4658585750,0,678337644,False,죽도시장14길,residential,118.392,"LINESTRING (129.3694038 36.0332978, 129.3692226 36.0338592, 129.3690996 36.0343334)",,,,,,
4658585735,4632583941,0,471696750,False,,residential,36.466,"LINESTRING (129.3683959 36.0366749, 129.3683153 36.0369963)",,,,,,
4658585735,1831659737,0,678337653,False,칠성천길,residential,100.805,"LINESTRING (129.3683959 36.0366749, 129.3694851 36.0368896)",,,,,,
4658585735,4638164089,0,678337646,False,죽도시장13길,residential,167.35,"LINESTRING (129.3683959 36.0366749, 129.3684091 36.0366192, 129.3685623 36.0361023, 129.3688261 36.0352107)",,,,,,
4658585735,4740710058,0,678337652,False,칠성천길,residential,306.55699999999996,"LINESTRING (129.3683959 36.0366749, 129.3675973 36.0365033, 129.3669643 36.0363686, 129.366364 36.0362409, 129.3662265 36.0362117, 129.366125 36.0361888, 129.3658278 36.0360981, 129.3651226 36.0359101)",,,,,,
4658585741,6351635652,0,678337629,False,,residential,98.73,"LINESTRING (129.3652974 36.0348937, 129.3642093 36.0347748)",,,,,,
4658585741,4658585756,0,678337650,True,중앙로,primary,26.604,"LINESTRING (129.3652974 36.0348937, 129.3653567 36.0346593)",,4,,,,
4658585742,6351635680,0,471696754,False,죽도시장4길,residential,74.031,"LINESTRING (129.36543 36.034892, 129.3660279 36.0344343)",,,,,,
4658585742,6351635661,0,678337631,False,죽도시장길,residential,121.926,"LINESTRING (129.36543 36.034892, 129.3661649 36.034968, 129.3667761 36.0350237)",,,,,,
4658585742,4740710058,0,889114922,True,중앙로,primary,116.614,"LINESTRING (129.36543 36.034892, 129.3653927 36.0350322, 129.3652605 36.0353913, 129.3651226 36.0359101)",,4,,,,
4658585743,4658585747,0,471696749,False,죽도로,secondary,54.143,"LINESTRING (129.3676644 36.0330547, 129.3682573 36.0331396)",,,,,,
4658585743,4658585762,0,471696749,False,죽도로,secondary,56.46,"LINESTRING (129.3676644 36.0330547, 129.367053 36.0329391)",,,,,,
4658585743,4658585748,0,471696754,False,죽도시장4길,residential,61.089,"LINESTRING (129.3676644 36.0330547, 129.3672306 36.0334775)",,,,,,
4658585743,4658585761,0,471696764,False,,residential,112.824,"LINESTRING (129.3676644 36.0330547, 129.3674623 36.0320533)",,,,,,
4658585743,4658585783,0,471696762,False,,residential,141.424,"LINESTRING (129.3676644 36.0330547, 129.3685877 36.0322638, 129.3687516 36.0321359)",,,,,,
4658585744,4658585745,0,471696755,False,죽도시장2길,residential,115.391,"LINESTRING (129.3689824 36.0347402, 129.3701996 36.0350689)",,,,,,
4658585744,4658585746,0,471696755,False,죽도시장2길,residential,99.324,"LINESTRING (129.3689824 36.0347402, 129.3678914 36.0346005)",,,,,,
4658585744,4658585750,0,678337644,False,죽도시장14길,residential,46.446,"LINESTRING (129.3689824 36.0347402, 129.3690996 36.0343334)",,,,,,
4658585744,4638164089,0,678337644,False,죽도시장14길,residential,54.172,"LINESTRING (129.3689824 36.0347402, 129.3688261 36.0352107)",,,,,,
4658585745,4658585751,0,361486768,False,해동로,secondary,33.931,"LINESTRING (129.3701996 36.0350689, 129.3703621 36.0347935)",,,,,,
4658585745,4658585744,0,471696755,False,죽도시장2길,residential,115.391,"LINESTRING (129.3701996 36.0350689, 129.3689824 36.0347402)",,,,,,
4658585745,6351635654,0,361486768,False,해동로,secondary,50.532,"LINESTRING (129.3701996 36.0350689, 129.3700633 36.0353127, 129.3699796 36.0354869)",,,,,,
4658585746,4658585744,0,471696755,False,죽도시장2길,residential,99.324,"LINESTRING (129.3678914 36.0346005, 129.3689824 36.0347402)",,,,,,
4658585746,6351635663,0,471696755,False,죽도시장2길,residential,93.863,"LINESTRING (129.3678914 36.0346005, 129.3668531 36.0345135)",,,,,,
4658585746,4658585749,0,471696756,False,죽도시장10길,residential,53.932,"LINESTRING (129.3678914 36.0346005, 129.3680438 36.0341314)",,,,,,
4658585746,6351635674,0,471696756,False,죽도시장10길,residential,58.054,"LINESTRING (129.3678914 36.0346005, 129.3677931 36.0351165)",,,,,,
4658585747,4658585733,0,471696749,False,죽도로,secondary,104.584,"LINESTRING (129.3682573 36.0331396, 129.3694038 36.0332978)",,,,,,
4658585747,4658585743,0,471696749,False,죽도로,secondary,54.143,"LINESTRING (129.3682573 36.0331396, 129.3676644 36.0330547)",,,,,,
4658585747,4658585749,0,471696756,False,죽도시장10길,residential,111.942,"LINESTRING (129.3682573 36.0331396, 129.3680438 36.0341314)",,,,,,
4658585748,4658585743,0,471696754,False,죽도시장4길,residential,61.089,"LINESTRING (129.3672306 36.0334775, 129.3676644 36.0330547)",,,,,,
4658585748,6351635664,0,471696757,False,,residential,59.155,"LINESTRING (129.3672306 36.0334775, 129.3676971 36.0338526)",,,,,,
4658585748,6351635680,0,471696754,False,죽도시장4길,residential,151.711,"LINESTRING (129.3672306 36.0334775, 129.3665873 36.0339972, 129.3660279 36.0344343)",,,,,,
4658585749,4658585747,0,471696756,False,죽도시장10길,residential,111.942,"LINESTRING (129.3680438 36.0341314, 129.3682573 36.0331396)",,,,,,
4658585749,4658585746,0,471696756,False,죽도시장10길,residential,53.932,"LINESTRING (129.3680438 36.0341314, 129.3678914 36.0346005)",,,,,,
4658585749,4658585750,0,471696757,False,,residential,97.558,"LINESTRING (129.3680438 36.0341314, 129.3690996 36.0343334)",,,,,,
4658585749,6351635664,0,471696757,False,,residential,43.966,"LINESTRING (129.3680438 36.0341314, 129.3676971 36.0338526)",,,,,,
4658585750,4658585751,0,471696757,False,,residential,124.519,"LINESTRING (129.3690996 36.0343334, 129.3703621 36.0347935)",,,,,,
4658585750,4658585749,0,471696757,False,,residential,97.558,"LINESTRING (129.3690996 36.0343334, 129.3680438 36.0341314)",,,,,,
4658585750,4658585744,0,678337644,False,죽도시장14길,residential,46.446,"LINESTRING (129.3690996 36.0343334, 129.3689824 36.0347402)",,,,,,
4658585750,4658585733,0,678337644,False,죽도시장14길,residential,118.392,"LINESTRING (129.3690996 36.0343334, 129.3692226 36.0338592, 129.3694038 36.0332978)",,,,,,
4658585751,4658585745,0,361486768,False,해동로,secondary,33.931,"LINESTRING (129.3703621 36.0347935, 129.3701996 36.0350689)",,,,,,
4658585751,4658585750,0,471696757,False,,residential,124.519,"LINESTRING (129.3703621 36.0347935, 129.3690996 36.0343334)",,,,,,
4658585751,1831659722,0,361486768,False,해동로,secondary,137.12,"LINESTRING (129.3703621 36.0347935, 129.3704768 36.0344897, 129.3705562 36.0342312, 129.3706413 36.0335857)",,,,,,
4658585756,4658585757,0,471696760,False,,residential,124.08,"LINESTRING (129.3653567 36.0346593, 129.3645188 36.0337727)",,,,,,
4658585756,5164536877,0,678337650,True,중앙로,primary,220.358,"LINESTRING (129.3653567 36.0346593, 129.3657307 36.0336848, 129.3658564 36.0332327, 129.3660213 36.0327529)",,4,,,,
4658585757,1831658914,0,172241991,True,죽도로,secondary,69.571,"LINESTRING (129.3645188 36.0337727, 129.363907 36.0341557)",,,,,,
4658585757,4658585756,0,471696760,False,,residential,124.08,"LINESTRING (129.3645188 36.0337727, 129.3653567 36.0346593)",,,,,,
4658585761,4658585743,0,471696764,False,,residential,112.824,"LINESTRING (129.3674623 36.0320533, 129.3676644 36.0330547)",,,,,,
4658585762,4658585743,0,471696749,False,죽도로,secondary,56.46,"LINESTRING (129.367053 36.0329391, 129.3676644 36.0330547)",,,,,,
4658585762,4736970033,0,471696749,False,죽도로,secondary,51.453,"LINESTRING (129.367053 36.0329391, 129.3664941 36.0328399)",,,,,,
4658585762,4658585768,0,"[471696765, 471696766]",False,,residential,301.428,"LINESTRING (129.367053 36.0329391, 129.3668678 36.0323564, 129.366887 36.0320096, 129.3669306 36.0315852, 129.3672762 36.0302786)",,,,,,
4658585766,4740710068,0,160438745,False,양학천로,secondary,44.888,"LINESTRING (129.3677416 36.0282877, 129.3672574 36.0281896)",,,,,,
4658585766,4675616024,0,471696766,False,,residential,126.654,"LINESTRING (129.3677416 36.0282877, 129.3674355 36.0293995)",,,,,,
4658585767,4675613901,0,481125761,False,,residential,65.5,"LINESTRING (129.3652187 36.0299608, 129.3659354 36.0300659)",,,,,,
4658585767,6284023516,0,671044490,False,,residential,45.317,"LINESTRING (129.3652187 36.0299608, 129.3651131 36.0303593)",,,,,,
4658585767,6284023520,0,671044490,False,,residential,96.506,"LINESTRING (129.3652187 36.0299608, 129.3654288 36.0291097)",,,,,,
4658585768,4675616024,0,471696766,False,,residential,98.796,"LINESTRING (129.3672762 36.0302786, 129.3674355 36.0293995)",,,,,,
4658585768,4658585769,0,471696767,False,중앙로192번길,residential,54.176,"LINESTRING (129.3672762 36.0302786, 129.3678776 36.0303075)",,,,,,
4658585768,4740710067,0,471696767,False,중앙로192번길,residential,49.806,"LINESTRING (129.3672762 36.0302786, 129.3667343 36.030186)",,,,,,
4658585768,4658585762,0,"[471696765, 471696766]",False,,residential,301.428,"LINESTRING (129.3672762 36.0302786, 129.3669306 36.0315852, 129.366887 36.0320096, 129.3668678 36.0323564, 129.367053 36.0329391)",,,,,,
4658585769,4658585768,0,471696767,False,중앙로192번길,residential,54.176,"LINESTRING (129.3678776 36.0303075, 129.3672762 36.0302786)",,,,,,
4658585769,4658585780,0,471696770,False,,residential,94.983,"LINESTRING (129.3678776 36.0303075, 129.3680792 36.029469)",,,,,,
4658585780,4675616024,0,471696769,False,중앙로182번길,residential,58.398,"LINESTRING (129.3680792 36.029469, 129.3674355 36.0293995)",,,,,,
4658585780,4658585769,0,471696770,False,,residential,94.983,"LINESTRING (129.3680792 36.029469, 129.3678776 36.0303075)",,,,,,
4658585782,1831659739,0,160438745,False,양학천로,secondary,88.387,"LINESTRING (129.3702897 36.0322316, 129.3708323 36.0328944)",,,,,,
4658585782,4658585784,0,471696771,False,,residential,85.066,"LINESTRING (129.3702897 36.0322316, 129.3696286 36.0327788)",,,,,,
4658585783,4658585784,0,471696772,False,,residential,106.44,"LINESTRING (129.3687516 36.0321359, 129.3696286 36.0327788)",,,,,,
4658585783,4658585743,0,471696762,False,,residential,141.424,"LINESTRING (129.3687516 36.0321359, 129.3685877 36.0322638, 129.3676644 36.0330547)",,,,,,
4658585784,4658585782,0,471696771,False,,residential,85.066,"LINESTRING (129.3696286 36.0327788, 129.3702897 36.0322316)",,,,,,
4658585784,4658585733,0,471696771,False,,residential,61.148,"LINESTRING (129.3696286 36.0327788, 129.3694038 36.0332978)",,,,,,
4658585784,4658585783,0,471696772,False,,residential,106.44,"LINESTRING (129.3696286 36.0327788, 129.3687516 36.0321359)",,,,,,
4659519341,4645296533,0,468744248,False,흥해로,residential,110.59299999999999,"LINESTRING (129.3485005 36.1096519, 129.3483114 36.1096021, 129.3481517 36.1095684, 129.348035 36.1095479, 129.3476716 36.1095457, 129.3474503 36.1095944, 129.3473082 36.1096443)",,,,,,
4659519341,4659519363,0,897896697,False,중성로,residential,51.010999999999996,"LINESTRING (129.3485005 36.1096519, 129.3486445 36.1096, 129.3490536 36.1095762)",,,,,,
4659519341,4632170928,0,897896698,False,한동로,residential,60.731,"LINESTRING (129.3485005 36.1096519, 129.34853 36.109719, 129.3486024 36.1098654, 129.3487137 36.1101697)",,,,,,
4659519344,4659519363,0,471795284,False,,residential,36.897,"LINESTRING (129.3494639 36.109561, 129.3490536 36.1095762)",,,,,,
4659519344,4659519346,0,471795284,False,,residential,45.492000000000004,"LINESTRING (129.3494639 36.109561, 129.3496663 36.1095761, 129.3499649 36.1095339)",,,,,,
4659519344,4659519354,0,471795285,False,중성로,residential,75.421,"LINESTRING (129.3494639 36.109561, 129.3495036 36.1093946, 129.3495262 36.1092894, 129.3495532 36.1090728, 129.3495492 36.1089536, 129.3495503 36.1088885)",,,,,,
4659519344,4632170793,0,897896695,False,한동로,residential,64.52,"LINESTRING (129.3494639 36.109561, 129.3494613 36.1096815, 129.349542 36.1098019, 129.3495398 36.1101247)",,,,,,
4659519346,4632170834,0,731892962,False,,residential,68.65,"LINESTRING (129.3499649 36.1095339, 129.3500334 36.108919)",,,,,,
4659519346,4659519347,0,897896696,False,한동로,residential,62.537,"LINESTRING (129.3499649 36.1095339, 129.3499605 36.1100963)",,,,,,
4659519346,4659519344,0,471795284,False,,residential,45.492000000000004,"LINESTRING (129.3499649 36.1095339, 129.3496663 36.1095761, 129.3494639 36.109561)",,,,,,
4659519347,4632170793,0,470602807,False,한동로,tertiary,37.924,"LINESTRING (129.3499605 36.1100963, 129.3495398 36.1101247)",,,,,,
4659519347,4659519346,0,897896696,False,한동로,residential,62.537,"LINESTRING (129.3499605 36.1100963, 129.3499649 36.1095339)",,,,,,
4659519347,4632170795,0,470602807,False,한동로,tertiary,102.652,"LINESTRING (129.3499605 36.1100963, 129.3502072 36.1100857, 129.350506 36.1100423, 129.3510724 36.109903)",,,,,,
4659519354,4632170834,0,471967937,False,중성로,tertiary,43.531,"LINESTRING (129.3495503 36.1088885, 129.3500334 36.108919)",,,,,,
4659519354,4659519367,0,471967937,False,중성로,tertiary,48.908,"LINESTRING (129.3495503 36.1088885, 129.3490083 36.108847)",,,,,,
4659519354,4659519344,0,471795285,False,중성로,residential,75.42099999999999,"LINESTRING (129.3495503 36.1088885, 129.3495492 36.1089536, 129.3495532 36.1090728, 129.3495262 36.1092894, 129.3495036 36.1093946, 129.3494639 36.109561)",,,,,,
